gene_id	gene_symbol	AMD_ZSTAT	AMD_P	POAG_ZSTAT	POAG_P	RE_ZSTAT	RE_P
55661	DDX27	0.66847	0.25192	1.1456	0.12599	-0.36339	0.64184
55662	HIF1AN	0.55531	0.28934	2.1619	0.015314	-0.50002	0.69147
55663	ZNF446	0.67849	0.24873	1.5879	0.056155	4.1141	1.9436e-05
55664	CDC37L1	-1.5179	0.93548	0.28394	0.38823	-0.25118	0.59916
55665	URGCP	0.57412	0.28294	1.317	0.093927	1.1603	0.12296
55666	NPLOC4	6.1448	4.0039e-10	1.0221	0.15338	8.4948	9.9113e-18
55667	DENND4C	-0.047546	0.51896	-0.67012	0.74861	0.93727	0.17431
55668	GPATCH2L	-0.090903	0.53622	0.53777	0.29537	0.26458	0.39567
55669	MFN1	-0.47523	0.68269	-0.23058	0.59118	0.092973	0.46296
5567	PRKACB	-1.2298	0.89062	-0.76092	0.77665	1.425	0.077084
55670	PEX26	0.49767	0.30936	1.4714	0.070587	-0.38966	0.6516
55671	SMEK1	0.843	0.19961	3.0504	0.0011427	4.4701	3.9096e-06
55672	NBPF1			0.24528	0.40312	0.43698	0.33106
55676	SLC30A6	1.0142	0.15524	0.44966	0.32648	1.6858	0.045913
55677	IWS1	-1.3675	0.91426	-1.2233	0.8894	0.13159	0.44766
55679	LIMS2	0.62237	0.26685	-0.69338	0.75596	2.2221	0.01314
5568	PRKACG	-0.81155	0.79147	0.85123	0.19732	6.3336	1.1978e-10
55680	RUFY2	-0.56242	0.71308	0.58342	0.27981	2.5832	0.0048941
55681	SCYL2	0.11116	0.45575	0.10439	0.45843	-0.66073	0.74561
55683	KANSL3	1.2111	0.11294	1.3626	0.086503	0.41383	0.3395
55684	RABL6	1.3505	0.088428	0.54481	0.29294	-0.65253	0.74297
55686	MREG	-0.5792	0.71877	0.59127	0.27717	-1.3417	0.91016
55687	TRMU	1.7144	0.043231	0.94316	0.1728	3.4419	0.00028887
55689	YEATS2	-0.38146	0.64857	2.099	0.017908	1.4906	0.068036
5569	PKIA	-0.48911	0.68762	1.3004	0.096732	1.8289	0.033706
55690	PACS1	0.098357	0.46082	1.0711	0.14206	1.7695	0.038406
55691	FRMD4A	-0.68307	0.75272	1.4708	0.070667	1.3716	0.08509
55692	LUC7L	-0.192	0.57613	0.22207	0.41213	2.6863	0.0036126
55693	KDM4D	0.76513	0.2221	-1.3175	0.90617	0.10016	0.46011
55695	NSUN5	1.4381	0.075199	1.5624	0.059103	2.661	0.0038953
55696	RBM22	-0.063349	0.52526	-0.0040993	0.50164	1.3489	0.088688
55697	VAC14	-0.99635	0.84046	0.32204	0.37371	0.72567	0.23402
55698	RADIL	0.47831	0.31621	-0.47064	0.68105	0.91438	0.18026
55699	IARS2	-2.7136	0.99667	-1.3034	0.90378	3.0344	0.0012051
5570	PKIB	0.3582	0.3601	2.8854	0.0019548	0.82197	0.20555
55700	MAP7D1	1.4195	0.077877	4.0028	3.1301e-05	0.17095	0.43213
55701	ARHGEF40	-0.1201	0.5478	2.705	0.0034153	0.74017	0.2296
55702	CCDC94	0.17491	0.43057	-0.78372	0.7834	-0.39236	0.6526
55703	POLR3B	0.72693	0.23363	0.79839	0.21232	2.493	0.0063336
55704	CCDC88A	-0.55708	0.71126	0.45682	0.3239	1.0124	0.15568
55705	IPO9	1.8785	0.030155	-0.084462	0.53366	-0.47205	0.68156
55706	NDC1	1.1017	0.13529	-0.45956	0.67709	2.2571	0.012001
55707	NECAP2	-2.4228	0.9923	0.19386	0.42314	1.6625	0.048209
55709	KBTBD4	-0.88503	0.81193	1.4579	0.072429	4.8796	5.3163e-07
5571	PRKAG1	-0.55926	0.71201	-1.357	0.9126	1.4833	0.069
55711	FAR2	0.82647	0.20427	1.6519	0.049275	2.2073	0.013645
55713	ZNF334	0.016534	0.4934	-0.63973	0.73883	-0.56466	0.71385
55714	TENM3	-0.70091	0.75832	-0.45887	0.67683	2.2853	0.011149
55715	DOK4	-1.4383	0.92483	0.25875	0.39791	-1.9864	0.9765
55716	LMBR1L	0.19934	0.421	0.3674	0.35666	1.3261	0.092405
55717	WDR11	-0.053034	0.52115	2.0275	0.021307	-0.62083	0.73264
55718	POLR3E	-0.48672	0.68677	-1.2248	0.88967	-0.95831	0.83105
55719	FAM178A	0.61558	0.26909	0.71868	0.23617	7.2792	1.6792e-13
55720	TSR1	2.4107	0.0079611	2.8783	0.0019994	1.7031	0.044276
55721	IQCC	0.35818	0.36011	-0.37435	0.64593	0.30143	0.38154
55722	CEP72	-2.8278	0.99766	-0.22731	0.58991	1.6003	0.054764
55723	ASF1B	0.1864	0.42607	-1.5516	0.93962	3.2349	0.00060833
55726	ASUN	-0.087388	0.53482	0.32668	0.37196	3.0965	0.00097916
55727	BTBD7	0.16833	0.43316	-0.40997	0.65909	-0.49851	0.69094
55728	N4BP2	-1.1186	0.86834	-0.61166	0.72962	1.0329	0.15083
55729	ATF7IP	1.8396	0.032912	1.5904	0.055875	2.5693	0.0050948
5573	PRKAR1A	-1.3742	0.9153	0.93991	0.17363	0.62563	0.26578
55731	FAM222B	0.26776	0.39444	0.89454	0.18552	0.65757	0.25541
55732	C1orf112	0.049619	0.48021	0.49379	0.31073	0.50567	0.30654
55733	HHAT	1.5695	0.058261	-0.46476	0.67895	2.915	0.0017785
55734	ZFP64	0.49864	0.30902	0.98203	0.16304	1.4943	0.067552
55735	DNAJC11	0.27599	0.39128	-0.6021	0.72645	1.0522	0.14635
55737	VPS35	-1.4678	0.92892	-1.5363	0.93777	0.21353	0.41546
55738	ARFGAP1	-1.234	0.8914	1.7233	0.042421	1.5876	0.056184
55739	CARKD	-0.11198	0.54458	1.6972	0.04483	0.64873	0.25826
55740	ENAH	1.6682	0.047638	0.08594	0.46576	-1.9065	0.97171
55741	EDEM2	1.8003	0.035904	0.9836	0.16266	1.6934	0.04519
55742	PARVA	-0.2474	0.5977	2.1838	0.01449	0.7442	0.22838
55743	CHFR	0.56278	0.28679	-1.028	0.84802	2.8463	0.0022116
55744	COA1	-0.45432	0.6752	1.1177	0.13184	1.3679	0.085679
55745	AP5M1	0.38563	0.34988	2.0689	0.019278	2.0012	0.022688
55746	NUP133	-2.5942	0.99526	0.72458	0.23435	1.1822	0.11855
55748	CNDP2	0.3575	0.36036	0.32978	0.37078	5.7702	3.959e-09
55749	CCAR1	1.1242	0.13046	-0.78994	0.78522	0.24359	0.40377
5575	PRKAR1B	-1.5233	0.93616	0.24322	0.40392	1.503	0.066423
55750	AGK	-1.1431	0.87349	0.028719	0.48854	0.15305	0.43918
55751	TMEM184C	-1.6948	0.95495	0.22102	0.41254	-0.36306	0.64172
55752	SEPT11	1.9347	0.026512	-0.78507	0.7838	2.5974	0.0046965
55753	OGDHL	1.3911	0.082098	1.0601	0.14454	0.33532	0.36869
55754	TMEM30A	-1.3178	0.90621	-1.5934	0.94446	-0.063072	0.52515
55755	CDK5RAP2	-0.090217	0.53594	0.71079	0.23861	0.998	0.15914
55756	INTS9	0.64997	0.25786	0.88126	0.18909	1.6146	0.053196
55757	UGGT2	1.6124	0.053436	0.30067	0.38183	2.4676	0.0068002
55758	RCOR3	-1.2923	0.90187	-0.68693	0.75394	-0.12865	0.55118
55759	WDR12	-1.8639	0.96883	-0.37864	0.64752	1.8551	0.031794
5576	PRKAR2A	2.6163	0.0044446	2.5346	0.0056292	1.1392	0.12731
55760	DHX32	0.2846	0.38798	0.52241	0.30069	2.0752	0.018985
55761	TTC17	-2.7543	0.99706	0.59384	0.27631	6.3268	1.2516e-10
55762	ZNF701	0.39607	0.34603	-0.72271	0.76507	0.5159	0.30296
55763	EXOC1	0.27689	0.39093	0.97536	0.16469	-0.88756	0.81261
55764	IFT122	-1.6161	0.94696	1.6675	0.047708	3.7521	8.7687e-05
55765	C1orf106	0.34953	0.36335	0.31194	0.37754	6.8181	4.6125e-12
55766	H2AFJ	-0.41929	0.6625	-0.41715	0.66171	-1.5537	0.93987
55768	NGLY1	-1.3592	0.91296	0.80258	0.21111	-0.41523	0.66101
55769	ZNF83	0.46383	0.32138	0.13811	0.44508	-0.25562	0.60088
5577	PRKAR2B	0.92045	0.17867	-0.93588	0.82533	2.1213	0.016947
55770	EXOC2	-0.74252	0.77112	3.6897	0.00011228	1.719	0.042806
55771	PRR11	-0.27612	0.60877	0.1007	0.4599	1.4042	0.080131
55773	TBC1D23	4.3024	8.4477e-06	0.32754	0.37163	3.9942	3.2451e-05
55775	TDP1	0.70953	0.239	-1.2035	0.88561	0.02907	0.4884
55776	SAYSD1	-0.23013	0.591	1.2448	0.10659	-0.74009	0.77038
55777	MBD5	-0.86496	0.80647	-0.17833	0.57077	4.3543	6.6753e-06
55778	ZNF839	0.758	0.22423	-0.47801	0.68368	1.5451	0.061164
55779	CFAP44	0.70294	0.24105	-0.39942	0.65521	1.5725	0.057913
5578	PRKCA	-1.0013	0.84165	2.0623	0.019592	0.83461	0.20197
55780	ERMARD	1.3775	0.084172	-0.26617	0.60495	2.177	0.014742
55781	RIOK2	0.20302	0.41956	0.04724	0.48116	1.1343	0.12832
55783	CMTR2	0.83937	0.20063	0.22954	0.40922	1.2218	0.1109
55784	MCTP2	-1.783	0.9627	-0.67672	0.75071	2.3483	0.0094302
55785	FGD6	0.67274	0.25056	0.75189	0.22606	-0.71064	0.76135
55786	ZNF415	0.36097	0.35906	-0.49094	0.68827	-1.7576	0.96059
55787	TXLNG	0.74301	0.22874	-1.3698	0.91463		
55788	LMBRD1	0.56886	0.28473	-0.37632	0.64666	1.0206	0.15371
55789	DEPDC1B	0.68139	0.24781	1.2285	0.10963	2.7888	0.0026448
5579	PRKCB	1.8257	0.033947	0.87325	0.19126	1.801	0.035851
55790	CSGALNACT1	-1.3084	0.90463	-0.045624	0.51819	-0.82638	0.7957
55791	LRIF1	-0.34595	0.63531	0.048948	0.48048	0.85675	0.19579
55793	FAM63A	-0.5686	0.71519	1.4292	0.07647	4.3132	8.0462e-06
55794	DDX28	0.56328	0.28662	-1.2044	0.88578	6.4983	4.0628e-11
55795	PCID2	0.098871	0.46062	-0.12419	0.54942	0.75081	0.22638
55796	MBNL3	-0.82024	0.79396	1.4161	0.078375		
55798	METTL2B	0.30537	0.38004	2.221	0.013176	0.13155	0.44767
55799	CACNA2D3	1.3865	0.082792	-0.29638	0.61653	-0.52132	0.69893
558	AXL	3.3054	0.0004742	-0.40962	0.65896	1.6683	0.047632
5580	PRKCD	0.021633	0.49137	1.2899	0.098547	2.4415	0.0073127
55800	SCN3B	-0.47975	0.6843	1.4814	0.069253	2.3435	0.009551
55801	IL26	-0.8917	0.81372	-1.0373	0.8502	-1.395	0.9185
55802	DCP1A	1.1612	0.12279	0.65246	0.25705	2.9078	0.0018199
55803	ADAP2	-0.38543	0.65004	1.9826	0.023705	-0.31889	0.6251
55805	LRP2BP	-0.40868	0.65861	0.36956	0.35585	0.98496	0.16232
55806	HR	2.2651	0.011753	2.2482	0.012282	1.9642	0.024756
55808	ST6GALNAC1	-0.1209	0.54811	1.3242	0.092719	2.0362	0.020864
55809	TRERF1	1.7345	0.041414	0.3428	0.36588	-0.6613	0.74579
5581	PRKCE	-0.042703	0.51703	3.0938	0.00098802	1.2197	0.11128
55810	FOXJ2	0.24141	0.40462	0.35586	0.36097		
55811	ADCY10	-1.2063	0.88615	0.6746	0.24996	0.76971	0.22074
55812	SPATA7	1.3839	0.083202	-0.35995	0.64056	2.7656	0.0028412
55813	UTP6	0.98778	0.16163	-0.045656	0.51821	1.821	0.034304
55814	BDP1	-0.48852	0.68741	-0.79999	0.78814	1.1571	0.12362
55815	TSNAXIP1	-0.32463	0.62727	-0.48623	0.6866	6.9655	1.6365e-12
55816	DOK5	-0.61415	0.73044	-0.01415	0.50564	1.9336	0.026583
55818	KDM3A	-0.87683	0.80971	-0.24059	0.59506	0.90601	0.18247
55819	RNF130	0.59559	0.27573	-1.0092	0.84356	1.8732	0.030522
5582	PRKCG	-0.42955	0.66624	-0.22627	0.58951	-0.57583	0.71763
55821	ALLC	0.35911	0.35976	0.08169	0.46745	0.91867	0.17914
55823	VPS11	0.68126	0.24785	-0.11246	0.54477	2.8454	0.0022181
55824	PAG1	1.3635	0.086357	0.12181	0.45153	1.221	0.11105
55825	PECR	-1.0694	0.85757	1.2214	0.11096	-0.90666	0.81771
55827	DCAF6	-1.268	0.8976	0.69147	0.24463	1.9129	0.027883
55829	VIMP	-0.95852	0.8311	0.0191	0.49238	0.85768	0.19553
5583	PRKCH	-2.4696	0.99324	2.1814	0.014577	3.2422	0.00059298
55830	GLT8D1	-0.83705	0.79872	2.8493	0.0021907	2.2286	0.012921
55831	EMC3	0.042871	0.4829	0.27625	0.39118	-0.34256	0.63404
55832	CAND1	0.30008	0.38206	0.25288	0.40018	1.9685	0.024504
55833	UBAP2	-0.1611	0.56399	1.7414	0.040807	3.8707	5.4271e-05
55835	CENPJ	-1.1127	0.86707	-1.5169	0.93535	1.1267	0.12993
55837	EAPP	1.4748	0.070138	0.20087	0.4204	-0.033285	0.51328
55839	CENPN	0.53138	0.29758	-0.66165	0.7459	2.0175	0.021823
5584	PRKCI	-2.3308	0.99012	0.41471	0.33918	0.46625	0.32052
55840	EAF2	-1.3688	0.91447	1.3191	0.093566	1.2855	0.099303
55841	WWC3	0.34396	0.36544	0.88475	0.18815		
55843	ARHGAP15	0.97276	0.16534	0.27085	0.39325	4.5366	2.8587e-06
55844	PPP2R2D	0.31795	0.37526	0.71377	0.23769	4.218	1.2324e-05
55845	BRK1	0.42828	0.33422	1.1128	0.13289	-1.1661	0.87822
55846	ITFG2	0.17228	0.43161	0.057533	0.47706	-0.4497	0.67354
55847	CISD1	-0.56166	0.71282	2.4436	0.0072715	1.4175	0.078162
55848	PLGRKT	1.2415	0.10722	1.4803	0.0694	-0.13745	0.55466
5585	PKN1	-1.0391	0.85061	2.6384	0.0041643	0.1271	0.44943
55850	USE1	0.10693	0.45742	0.4454	0.32802	2.2256	0.013021
55851	PSENEN	-1.6057	0.94583	0.095876	0.46181	5.3903	3.516e-08
55852	TEX2	2.1681	0.015074	-0.2091	0.58281	1.5823	0.056792
55854	ZC3H15	0.72595	0.23394	0.86102	0.19461	3.3539	0.00039838
55856	ACOT13	0.38948	0.34846	0.19066	0.4244	2.3762	0.0087461
55857	KIZ	-0.43105	0.66679	-0.87483	0.80917	3.0425	0.0011733
55858	TMEM165	-0.33702	0.63195	0.5864	0.2788	1.5064	0.065986
55859	BEX1	-0.31281	0.62279	-0.31695	0.62436		
5586	PKN2	1.6047	0.054278	-0.93368	0.82477	2.6342	0.0042167
55860	ACTR10	-1.1604	0.87706	-0.72641	0.76621	2.0027	0.022607
55861	DBNDD2	-2.0055	0.97755	0.10424	0.45849	-0.53991	0.70537
55862	ECHDC1	-1.0325	0.84907	-0.26564	0.60474	-0.13226	0.55261
55863	TMEM126B	-0.38564	0.65012	1.003	0.15793	3.4383	0.00029274
55867	SLC22A11	-1.0631	0.85613	-0.87026	0.80792	-0.40272	0.65642
55869	HDAC8	0.2074	0.41785	0.088144	0.46488		
5587	PRKD1	-0.40088	0.65575	-2.0687	0.98071	2.2583	0.011963
55870	ASH1L	0.55148	0.29065	3.0957	0.00098186	3.5553	0.00018874
55871	CBWD1	0.3532	0.36197	0.17596	0.43016	1.7825	0.037337
55872	PBK	-0.58854	0.72191	-1.599	0.94509	1.4883	0.068341
55876	GSDMB	3.1488	0.0008198	-1.2196	0.88869	6.0734	6.263e-10
55879	GABRQ	0.46584	0.32067	-1.8258	0.96606		
5588	PRKCQ	1.5853	0.056444	-1.18	0.88099	-1.2402	0.89254
55884	WSB2	1.3745	0.084639	0.22499	0.41099	1.2426	0.10701
55885	LMO3	-0.3893	0.65147	0.09974	0.46028	2.2506	0.012206
55888	ZKSCAN7	1.3992	0.080871	1.0684	0.14268	2.1007	0.017836
55889	GOLGA6B	-0.2417	0.5955	0.54599	0.29254	-0.24188	0.59557
5589	PRKCSH	-0.25369	0.60013	-0.45569	0.67569	-0.33308	0.63046
55890	GPRC5C	0.19785	0.42158	0.94207	0.17308	1.9023	0.028564
55891	LENEP	0.85111	0.19735	0.24538	0.40308	2.7359	0.00311
55892	MYNN	-0.1104	0.54395	-0.45772	0.67642	0.48984	0.31213
55893	ZNF395	-0.19521	0.57739	0.054472	0.47828	1.3049	0.095956
55894	DEFB103B			-0.24064	0.59508	1.0871	0.1385
55897	MESP1	-2.2041	0.98624	1.0314	0.15117	0.79196	0.21419
55898	UNC45A	2.19	0.01426	-0.79982	0.78809	1.7553	0.039607
5590	PRKCZ	0.37645	0.35329	0.82001	0.20611	2.0619	0.01961
55900	ZNF302	-0.33233	0.63018	0.94211	0.17307	-0.21101	0.58356
55901	THSD1	1.4064	0.079796	-0.20106	0.57967	1.1505	0.12496
55902	ACSS2	0.52487	0.29984	-0.39089	0.65206	0.32442	0.37281
55904	KMT2E	3.5473	0.00019457	0.86655	0.19309	2.0468	0.020337
55905	RNF114	-1.1618	0.87734	-1.0671	0.85704	1.7903	0.036701
55906	ZC4H2	-0.50953	0.69481	0.93197	0.17568		
55907	CMAS	0.35522	0.36121	-0.91506	0.81992	2.448	0.0071832
55908	C19orf80	-0.43111	0.66681	0.95303	0.17029	0.57223	0.28358
55909	BIN3	1.5474	0.060881	0.049629	0.48021	6.3411	1.1409e-10
5591	PRKDC	0.35607	0.36089	1.1312	0.12898	3.6857	0.00011403
55911	APOBR	0.23581	0.40679	1.7239	0.042362	3.7364	9.3348e-05
55914	ERBB2IP	0.93896	0.17388	0.25775	0.3983	1.0126	0.15562
55915	LANCL2	0.68277	0.24738	1.4153	0.078488	-1.9036	0.97152
55916	NXT2	0.81782	0.20673	-0.99695	0.84061		
55917	CTTNBP2NL	-0.17625	0.56995	1.9343	0.026535	2.2586	0.011954
5592	PRKG1	-2.4661	0.99317	1.6299	0.05156	2.6665	0.0038325
55920	RCC2	0.073046	0.47088	-1.5036	0.93366	0.81301	0.20811
55922	NKRF	-0.14351	0.55706	-0.1176	0.54681		
55924	FAM212B	-0.22896	0.59055	-0.60999	0.72906	4.7678	9.3142e-07
55929	DMAP1	0.97013	0.16599	1.732	0.041638	1.6142	0.053246
5593	PRKG2	0.37312	0.35453	1.2166	0.11188	5.6143	9.8678e-09
55930	MYO5C	-0.27477	0.60825	-0.50989	0.69494	2.6773	0.0037111
55937	APOM	2.9503	0.0015874	3.1818	0.00073171	3.6631	0.00012461
5594	MAPK1	-0.71528	0.76278	0.11965	0.45238	2.0322	0.021067
5595	MAPK3	0.082334	0.46719	0.28822	0.38659	1.2493	0.10577
55954	ZMAT5	-1.3123	0.9053	1.5512	0.060431	4.0984	2.0798e-05
55957	LIN37	-1.6959	0.95505	0.11215	0.45535	5.4316	2.7922e-08
55958	KLHL9	-0.99116	0.8392	1.0001	0.15864	1.0191	0.15407
55959	SULF2	0.85995	0.19491	0.10838	0.45685	-0.98766	0.83834
5596	MAPK4	0.98509	0.16229	0.41639	0.33856	1.3505	0.088423
55964	SEPT3	1.557	0.059739	0.80904	0.20925	3.2923	0.00049684
55966	AJAP1	0.67909	0.24854	0.51803	0.30222	1.6813	0.046351
55967	NDUFA12	0.60992	0.27096	-1.0437	0.85169	-1.3072	0.90443
55968	NSFL1C	1.2306	0.10924	-0.60644	0.72789	0.82452	0.20482
55969	C20orf24	-0.75326	0.77435	-1.2051	0.88591	2.0512	0.020123
5597	MAPK6	-1.0539	0.85404	1.2355	0.10833	1.7775	0.037742
55970	GNG12	2.5404	0.0055357	0.57886	0.28134	1.4753	0.070072
55971	BAIAP2L1	1.0218	0.15343	-0.47933	0.68415	0.13914	0.44467
55972	SLC25A40	0.30786	0.3791	0.42802	0.33432	0.19847	0.42134
55973	BCAP29	-0.65814	0.74478	-0.0042275	0.50169	3.3823	0.00035938
55974	SLC50A1	2.7967	0.0025811	0.86388	0.19383	4.1482	1.6756e-05
55975	KLHL7	-2.7992	0.99744	0.33423	0.3691	1.0949	0.13679
5598	MAPK7	-1.2978	0.90282	1.434	0.075793	0.048414	0.48069
5599	MAPK8	3.1247	0.00088986	0.15034	0.44025	6.9166	2.3125e-12
55997	CFC1			-0.68545	0.75347	-0.65489	0.74373
55998	NXF5	-0.37353	0.64562	-0.26641	0.60504		
56	ACRV1	-1.2997	0.90315	-1.3497	0.91145	3.3573	0.00039351
5600	MAPK11	-1.3653	0.91392	-0.22965	0.59082	2.8742	0.0020251
56000	NXF3	-0.29313	0.61529	-0.66451	0.74682		
56001	NXF2	-0.67398	0.74984	-1.2354	0.89165		
56005	MYDGF	0.2474	0.4023	0.90889	0.1817	1.5499	0.06058
56006	SMG9	-1.1514	0.87521	-1.3706	0.91476	1.7449	0.040498
5601	MAPK9	0.37091	0.35535	-1.8315	0.96649	-0.64621	0.74093
5602	MAPK10	1.4363	0.075459	1.3214	0.093177	2.5814	0.0049198
5603	MAPK13	-0.017765	0.50709	3.1182	0.00090989	1.0989	0.13591
56033	BARX1	-1.6617	0.95171	1.5898	0.055939	-1.1556	0.87608
56034	PDGFC	-1.1323	0.87124	0.28243	0.38881	1.78	0.037536
5604	MAP2K1	0.37038	0.35555	-1.1596	0.87689	1.0431	0.14844
5605	MAP2K2	-0.65537	0.74389	0.63294	0.26339	3.1684	0.00076644
56052	ALG1	0.52139	0.30105	-0.34873	0.63635	0.0074837	0.49701
5606	MAP2K3	0.58358	0.27975	0.48044	0.31546	1.1022	0.13519
56061	UBFD1	1.6276	0.051801	-2.0455	0.9796	1.5709	0.058098
56062	KLHL4	0.42607	0.33503	0.13496	0.44632		
56063	TMEM234	0.27802	0.3905	-0.50615	0.69363	0.29569	0.38373
5607	MAP2K5	0.94026	0.17354	1.3541	0.08786	2.129	0.016625
5608	MAP2K6	0.54352	0.29339	2.063	0.019557	1.5558	0.059878
5609	MAP2K7	0.043348	0.48271	-1.8702	0.96927	1.0165	0.15469
56097	PCDHGC5	1.109	0.13372	-0.23069	0.59122	6.41	7.2766e-11
56098	PCDHGC4	1.0681	0.14274	-0.13832	0.55501	6.3595	1.0121e-10
56099	PCDHGB7	0.73406	0.23146	-0.13281	0.55283	5.7472	4.5371e-09
5610	EIF2AK2	-0.90505	0.81728	1.9112	0.027989	2.627	0.0043076
56100	PCDHGB6	0.80746	0.2097	0.0038003	0.49848	5.5446	1.4728e-08
56101	PCDHGB5	0.79453	0.21344	-0.012142	0.50484	5.599	1.0782e-08
56102	PCDHGB3	0.73344	0.23165	0.098827	0.46064	5.2208	8.9054e-08
56103	PCDHGB2	0.73732	0.23046	0.062161	0.47522	5.5238	1.659e-08
56104	PCDHGB1	0.74821	0.22717	0.12263	0.4512	5.4085	3.1777e-08
56105	PCDHGA11	0.71991	0.23579	-0.048841	0.51948	5.8149	3.0339e-09
56106	PCDHGA10	0.7671	0.22151	-0.15429	0.56131	5.6811	6.6931e-09
56107	PCDHGA9	0.78723	0.21557	-0.010977	0.50438	5.5711	1.2658e-08
56108	PCDHGA7	0.75425	0.22535	0.015921	0.49365	5.2785	6.5122e-08
56109	PCDHGA6	0.73344	0.23165	0.082889	0.46697	5.2208	8.9054e-08
5611	DNAJC3	0.29176	0.38523	0.30893	0.37869	2.1372	0.016289
56110	PCDHGA5	0.73878	0.23002	0.09675	0.46146	5.5778	1.2176e-08
56111	PCDHGA4	0.7486	0.22705	0.14387	0.4428	5.4534	2.4706e-08
56112	PCDHGA3	0.85337	0.19673	0.13534	0.44617	5.422	2.9476e-08
56113	PCDHGA2	0.84956	0.19779	0.23672	0.40644	5.4041	3.2567e-08
56114	PCDHGA1	0.86321	0.19401	0.3816	0.35138	5.3416	4.6077e-08
5612	PRKRIR	-1.5503	0.93947	2.0345	0.020952	0.77483	0.21922
56121	PCDHB15	-0.10467	0.54168	0.51799	0.30223	3.6318	0.00014075
56122	PCDHB14	-0.22631	0.58952	-0.054506	0.52173	3.2545	0.00056797
56123	PCDHB13	-0.13075	0.55201	-0.20993	0.58314	3.0329	0.0012112
56124	PCDHB12	-0.064392	0.52567	-0.098334	0.53917	3.0717	0.0010642
56125	PCDHB11	0.071563	0.47147	-0.22131	0.58758	3.0686	0.0010752
56126	PCDHB10	0.054154	0.47841	-0.25436	0.60039	3.0827	0.0010256
56127	PCDHB9	0.13659	0.44568	-0.26998	0.60641	3.0122	0.0012968
56128	PCDHB8	0.23919	0.40548	-0.25843	0.60196	3.0055	0.0013257
56129	PCDHB7	0.34082	0.36662	-0.39097	0.65209	3.0214	0.001258
5613	PRKX	1.1377	0.12762	0.32695	0.37185		
56130	PCDHB6	0.39037	0.34813	-0.439	0.66967	3.0304	0.0012212
56131	PCDHB4	0.6579	0.2553	-1.087	0.86147	2.1964	0.014033
56132	PCDHB3	0.67842	0.24875	-0.9666	0.83313	1.8939	0.029117
56133	PCDHB2	0.64872	0.25826	-0.88749	0.81259	1.8511	0.032076
56134	PCDHAC2	-0.33997	0.63306	-0.71816	0.76367	5.3897	3.5296e-08
56135	PCDHAC1	-0.77111	0.77968	-0.87767	0.80994	5.8758	2.1037e-09
56136	PCDHA13	-1.0131	0.8445	-0.90926	0.81839	5.9506	1.336e-09
56137	PCDHA12	-1.0074	0.84313	-0.90327	0.81681	5.9506	1.336e-09
56138	PCDHA11	-0.96286	0.83219	-0.93689	0.82559	5.9057	1.756e-09
56139	PCDHA10	-1.0438	0.8517	-0.899	0.81567	5.8272	2.819e-09
56140	PCDHA8	-1.1828	0.88156	-0.74998	0.77337	5.6909	6.3181e-09
56141	PCDHA7	-1.1064	0.86573	-0.70111	0.75838	5.8624	2.2816e-09
56142	PCDHA6	-1.147	0.87431	-0.75209	0.774	5.8277	2.8098e-09
56143	PCDHA5	-1.0497	0.85306	-0.65894	0.74503	5.6627	7.4502e-09
56144	PCDHA4	-1.0661	0.85682	-0.70488	0.75956	5.4987	1.9128e-08
56145	PCDHA3	-1.1255	0.86982	-0.62699	0.73467	5.6029	1.0538e-08
56146	PCDHA2	-1.0928	0.86276	-0.53716	0.70442	5.5526	1.4072e-08
56147	PCDHA1	-0.967	0.83323	-0.49468	0.68959	5.4232	2.9274e-08
56154	TEX15	-0.3166	0.62423	1.6593	0.048523	0.6911	0.24475
56155	TEX14	-0.95978	0.83142	0.58319	0.27988	3.3446	0.00041201
56156	TEX13B	-0.10732	0.54273	-0.60948	0.7289		
56157	TEX13A	-0.6193	0.73214	-0.91518	0.81995		
56158	TEX12	-1.6927	0.95475	0.2647	0.39562	1.2893	0.098648
56159	TEX11	-0.53857	0.70491	1.1557	0.1239		
56160	NDNL2	-0.83264	0.79748	-0.075823	0.53022	-0.6549	0.74373
56163	RNF17	-1.4593	0.92776	-1.4838	0.93107	-0.39574	0.65385
56164	STK31	-1.0192	0.84594	0.69858	0.24241	2.8321	0.0023124
56165	TDRD1	-0.53505	0.70369	-0.81812	0.79336	0.057537	0.47706
56169	GSDMC	-0.63098	0.73597	0.69588	0.24325	0.5875	0.27843
5617	PRL	-0.77705	0.78144	0.55921	0.28801	4.5188	3.11e-06
56171	DNAH7	-0.70915	0.76088	0.25662	0.39874	0.66331	0.25357
56172	ANKH	-2.0499	0.97982	3.2508	0.00057538	-0.29468	0.61588
5618	PRLR	0.16404	0.43485	-0.24775	0.59783	0.78745	0.21551
56180	MOSPD1	-0.72219	0.76491	-0.044128	0.5176		
56181	MTFR1L	0.38105	0.35158	1.9475	0.025739	3.161	0.00078621
5619	PRM1	-1.4161	0.92163	-0.058171	0.52319	1.6443	0.050054
5620	PRM2	-1.5202	0.93577	0.011453	0.49543	1.5176	0.064558
56203	LMOD3	-0.058289	0.52324	-0.1102	0.54387	1.1231	0.13071
56204	FAM214A	0.24975	0.40139	0.97795	0.16405	0.44209	0.32921
5621	PRNP	0.5757	0.28241	1.1317	0.12888	2.608	0.0045536
